name,taxonomy,bin_length,gc_percent,coverage,curation_status,completion_status,metagenome_id,normalized_coverage,domain
SR-VP_05_06_2024_N_middle_metabat2_28548_sub,"Euryarchaeota, Archaea",2826757.0,43.35,4.56,Uncurated genome,near complete,n_middle,-0.9501809151166389,Archaea
SR-VP_05_06_2024_N_middle_metabat2_269,"Acidobacteria, Bacteria",7559480.0,57.39,316.91,Uncurated genome,near complete,n_middle,3.291114283251874,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_2685_sub,"Alphaproteobacteria, Proteobacteria, Bacteria",2123937.0,58.26,7.12,Uncurated genome,near complete,n_middle,-0.5045958132190491,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_26464_sub,Bacteria,5031992.0,71.28,10.2,Uncurated genome,near complete,n_middle,-0.14511581835270837,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_263,"Acidobacteria, Bacteria",5073537.0,63.6,15.12,Uncurated genome,near complete,n_middle,0.24851483210845338,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_255,"Parcubacteria, Bacteria",925348.0,54.86,39.56,Uncurated genome,near complete,n_middle,1.210314968111578,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_18152_sub,Bacteria,4150619.0,66.32,7.8,Uncurated genome,partial,n_middle,-0.41337980494738735,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_1879,"Proteobacteria, Bacteria",4519923.0,67.76,11.31,Uncurated genome,near complete,n_middle,-0.04181624851490451,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_19354,"Parcubacteria, Bacteria",536299.0,59.06,6.87,Uncurated genome,near complete,n_middle,-0.5403394324086757,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_2038,Archaea,1714481.0,59.59,9.79,Uncurated genome,near complete,n_middle,-0.18614208210051464,Archaea
SR-VP_05_06_2024_N_middle_metabat2_20423_sub,"Acidobacteria, Bacteria",3175110.0,63.32,5.03,Uncurated genome,partial,n_middle,-0.8520835545312857,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_206,"Ignavibacteriales, Ignavibacteria, Ignavibacteriae, Bacteria",3483128.0,56.81,7.49,Uncurated genome,near complete,n_middle,-0.4539347411138053,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_1688_sub,"Bacteroidetes, Bacteria",3368920.0,44.8,6.05,Uncurated genome,near complete,n_middle,-0.6674452666001836,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_20773,"Parcubacteria, Bacteria",732376.0,49.99,4.71,Uncurated genome,near complete,n_middle,-0.9178156306146072,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_2193,"Levybacteria, Microgenomates, Bacteria",748913.0,39.42,6.63,Uncurated genome,partial,n_middle,-0.5758987344451625,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_22010_sub,"Proteobacteria, Bacteria",5785159.0,53.16,4.99,Uncurated genome,near complete,n_middle,-0.8600676288795062,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_22157,Bacteria,675449.0,38.15,4.18,Uncurated genome,partial,n_middle,-1.0371922921062686,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_23045_sub,Archaea,1640593.0,46.59,4.27,Uncurated genome,partial,n_middle,-1.0158897114024006,Archaea
SR-VP_05_06_2024_N_middle_metabat2_2404,"Ignavibacteriales, Ignavibacteria, Ignavibacteriae, Bacteria",4615446.0,50.77,6.98,Uncurated genome,near complete,n_middle,-0.5244546218686523,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_2112,"Parcubacteria, Bacteria",926626.0,48.65,6.46,Uncurated genome,partial,n_middle,-0.6018742208484231,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_62,Bacteria,4183690.0,50.01,14.13,Uncurated genome,near complete,n_middle,0.18079665805350276,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_427,Bacteria,4597973.0,67.83,9.44,Uncurated genome,near complete,n_middle,-0.22254755848552454,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_58,"Proteobacteria, Bacteria",4485555.0,67.77,13.55,Uncurated genome,near complete,n_middle,0.1388830086827766,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_144,"Deltaproteobacteria, Proteobacteria, Bacteria",2605975.0,52.96,56.87,Uncurated genome,near complete,n_middle,1.5732644226757744,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_139_sub,Bacteria,4199037.0,61.73,7.21,Uncurated genome,partial,n_middle,-0.49203458734607586,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_129_sub,"Alphaproteobacteria, Proteobacteria, Bacteria",4210871.0,66.93,11.03,Uncurated genome,megabin,n_middle,-0.06688470537752256,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_121_sub,"Deltaproteobacteria, Proteobacteria, Bacteria",5837113.0,52.07,6.89,Uncurated genome,megabin,n_middle,-0.5374324536173665,Bacteria
SR-VP_05_06_2024_N_middle_concoct_79,Bacteria,3542649.0,62.15,5.41,Uncurated genome,near complete,n_middle,-0.7792544457845434,Bacteria
SR-VP_05_06_2024_N_middle_concoct_72,"Proteobacteria, Bacteria",8551129.0,66.67,6.11,Uncurated genome,near complete,n_middle,-0.6575767654594296,Bacteria
SR-VP_05_06_2024_N_middle_concoct_65_sub,"Parcubacteria, Bacteria",608485.0,55.68,3.96,Uncurated genome,partial,n_middle,-1.0912595133765444,Bacteria
SR-VP_05_06_2024_N_middle_concoct_5_sub,Bacteria,5371420.0,66.38,6.87,Uncurated genome,megabin,n_middle,-0.5403394324086757,Bacteria
SR-VP_05_06_2024_N_middle_concoct_50,Bacteria,2005054.0,53.13,3.61,Uncurated genome,partial,n_middle,-1.183795766298144,Bacteria
SR-VP_05_06_2024_N_middle_concoct_2_sub,Bacteria,5309657.0,68.47,6.25,Uncurated genome,megabin,n_middle,-0.6349220748946234,Bacteria
SR-VP_05_06_2024_N_middle_concoct_27_sub,"Acidobacteria, Bacteria",5748739.0,66.94,14.02,Uncurated genome,near complete,n_middle,0.17298134296351053,Bacteria
SR-VP_05_06_2024_N_middle_concoct_264_sub,"Chloroflexi, Bacteria",3109598.0,51.78,3.55,Uncurated genome,partial,n_middle,-1.2005559351556092,Bacteria
SR-VP_05_06_2024_N_middle_concoct_263_sub,"Parcubacteria, Bacteria",1126757.0,58.35,15.58,Uncurated genome,near complete,n_middle,0.27848450179966866,Bacteria
SR-VP_05_06_2024_N_middle_concoct_262_sub,"Parcubacteria, Bacteria",1035359.0,52.45,9.18,Uncurated genome,near complete,n_middle,-0.2504763340105347,Bacteria
SR-VP_05_06_2024_N_middle_concoct_25_sub,"Gemmatimonadetes, Bacteria",3050854.0,71.2,13.59,Uncurated genome,partial,n_middle,0.1418306895201189,Bacteria
SR-VP_05_06_2024_N_middle_UNK,Bacteria,1856541031.0,57.77,5.34,Uncurated genome,megabin,n_middle,-0.7922778856708301,Bacteria
SR-VP_05_06_2024_N_middle_concoct_103,"Bacteroidetes, Bacteria",5004247.0,46.56,11.64,Uncurated genome,near complete,n_middle,-0.013056096339641776,Bacteria
SR-VP_05_06_2024_N_middle_concoct_118_sub,"Parcubacteria, Bacteria",745591.0,51.17,11.76,Uncurated genome,near complete,n_middle,-0.002799596172452734,Bacteria
SR-VP_05_06_2024_N_middle_concoct_139_sub,"Deltaproteobacteria, Proteobacteria, Bacteria",21427353.0,46.66,17.88,Uncurated genome,megabin,n_middle,0.4161792311024346,Bacteria
SR-VP_05_06_2024_N_middle_concoct_145_sub,Bacteria,8146904.0,60.76,5.11,Uncurated genome,megabin,n_middle,-0.8363041344273205,Bacteria
SR-VP_05_06_2024_N_middle_concoct_193,Bacteria,2428494.0,58.41,4.32,Uncurated genome,megabin,n_middle,-1.0042481363869147,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_149_sub,Bacteria,2734606.0,69.36,6.25,Uncurated genome,partial,n_middle,-0.6349220748946234,Bacteria
SR-VP_05_06_2024_N_middle_concoct_202_sub,"Chloroflexi, Bacteria",10971921.0,59.12,8.52,Uncurated genome,megabin,n_middle,-0.32508719780170914,Bacteria
SR-VP_05_06_2024_N_middle_concoct_222_sub,Bacteria,2645394.0,52.48,4.58,Uncurated genome,partial,n_middle,-0.94580454051684,Bacteria
SR-VP_05_06_2024_N_middle_concoct_235_sub,Bacteria,8521934.0,58.72,4.55,Uncurated genome,partial,n_middle,-0.9523763056800745,Bacteria
SR-VP_05_06_2024_N_middle_concoct_240_sub,Bacteria,5367071.0,56.17,39.9,Uncurated genome,near complete,n_middle,1.2188727852528842,Bacteria
SR-VP_05_06_2024_N_middle_concoct_246_sub,Bacteria,7528149.0,70.06,8.41,Uncurated genome,megabin,n_middle,-0.3380820646580771,Bacteria
SR-VP_05_06_2024_N_middle_concoct_24_sub,"Deltaproteobacteria, Proteobacteria, Bacteria",2713463.0,55.58,4.22,Uncurated genome,near complete,n_middle,-1.0276684105950131,Bacteria
SR-VP_05_06_2024_N_middle_concoct_257_sub,Bacteria,5510849.0,45.36,7.84,Uncurated genome,megabin,n_middle,-0.40826470428061734,Bacteria
SR-VP_05_06_2024_N_middle_concoct_21_sub,"Microgenomates, Bacteria",2998378.0,42.83,7.21,Uncurated genome,megabin,n_middle,-0.49203458734607586,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_59_sub,"Nitrospirae, Bacteria",4540215.0,49.87,10.13,Uncurated genome,megabin,n_middle,-0.15200222038234168,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_153_sub,"Nitrospirae, Bacteria",3237011.0,45.79,6.93,Uncurated genome,megabin,n_middle,-0.5316437254411217,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_158,Bacteria,4130281.0,66.69,8.01,Uncurated genome,near complete,n_middle,-0.38681277756266574,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_57,"Deltaproteobacteria, Proteobacteria, Bacteria",2906488.0,47.81,22.11,Uncurated genome,megabin,n_middle,0.6285264562264214,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_54,"Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria",2831086.0,60.58,23.0,Uncurated genome,near complete,n_middle,0.6679906772862161,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_53,"Acidobacteria, Bacteria",3950784.0,63.03,55.24,Uncurated genome,near complete,n_middle,1.5441837898981579,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_52_sub,"Nitrospirae, Bacteria",4093986.0,54.83,20.44,Uncurated genome,near complete,n_middle,0.5499902266925702,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_51,"Deltaproteobacteria, Proteobacteria, Bacteria",4005977.0,48.09,13.53,Uncurated genome,partial,n_middle,0.13740590353976323,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_46,"Euryarchaeota, Archaea",3010396.0,66.39,80.55,Uncurated genome,near complete,n_middle,1.92137457098005,Archaea
SR-VP_05_06_2024_N_middle_maxbin2_44_sub,"Gemmatimonadetes, Bacteria",3946472.0,68.14,26.1,Uncurated genome,near complete,n_middle,0.7944317756857142,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_3871_sub,Bacteria,4217511.0,61.69,7.09,Uncurated genome,near complete,n_middle,-0.5088181980988975,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_413,"Proteobacteria, Bacteria",3894435.0,59.08,12.85,Uncurated genome,near complete,n_middle,0.0858402726982952,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_390_sub,"Parcubacteria, Bacteria",1847633.0,44.22,10.76,Uncurated genome,megabin,n_middle,-0.09166798390929509,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_382,"Microgenomates, Bacteria",1108372.0,40.22,12.46,Uncurated genome,near complete,n_middle,0.05501997471637354,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_37_sub,"Acidobacteria, Bacteria",4759910.0,59.57,25.39,Uncurated genome,near complete,n_middle,0.7668518570736533,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_375,"Parcubacteria, Bacteria",666066.0,51.3,7.75,Uncurated genome,near complete,n_middle,-0.4198106952776781,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_333_sub,"Nomurabacteria, Parcubacteria, Bacteria",765101.0,38.94,51.48,Uncurated genome,near complete,n_middle,1.4736898440849924,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_331_sub,Bacteria,3108672.0,64.3,4.6,Uncurated genome,partial,n_middle,-0.9414472351478844,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_31_sub,"Acidobacteria, Bacteria",6562945.0,59.02,21.48,Uncurated genome,near complete,n_middle,0.5996187309977303,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_309,"Betaproteobacteria, Proteobacteria, Bacteria",4366303.0,66.9,16.9,Uncurated genome,near complete,n_middle,0.359810083286094,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_165_sub,Bacteria,9077402.0,64.23,12.99,Uncurated genome,near complete,n_middle,0.09667629203957473,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_17,"Gemmatimonadetes, Bacteria",3480632.0,66.33,28.77,Uncurated genome,near complete,n_middle,0.8918296389205231,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_188,"Betaproteobacteria, Proteobacteria, Bacteria",3881145.0,63.56,48.56,Uncurated genome,near complete,n_middle,1.4152966081083092,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_190_sub,"Nitrospirae, Bacteria",2964363.0,50.16,3.81,Uncurated genome,megabin,n_middle,-1.129874349504324,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_2,Bacteria,4416915.0,55.38,135.14,Uncurated genome,near complete,n_middle,2.4388077394810947,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_208_sub,Bacteria,6052526.0,52.26,5.04,Uncurated genome,partial,n_middle,-0.8500974565596564,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_157,"Gallionellales, Betaproteobacteria, Proteobacteria, Bacteria",2733695.0,59.25,15.85,Uncurated genome,near complete,n_middle,0.29566596168035586,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_209_sub,Bacteria,5441573.0,60.25,5.27,Uncurated genome,partial,n_middle,-0.8054731760896627,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_23,Archaea,613969.0,40.27,68.39,Uncurated genome,near complete,n_middle,1.7577230764670713,Archaea
SR-VP_05_06_2024_N_middle_maxbin2_230,Bacteria,5541126.0,69.76,6.79,Uncurated genome,near complete,n_middle,-0.5520525970723289,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_24,Bacteria,5089567.0,61.51,37.59,Uncurated genome,near complete,n_middle,1.159234518933153,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_244,Bacteria,4095465.0,59.34,10.51,Uncurated genome,near complete,n_middle,-0.11517635375407398,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_245,Bacteria,3864262.0,63.83,12.5,Uncurated genome,near complete,n_middle,0.05822510566532202,Bacteria
SR-VP_05_06_2024_N_middle_maxbin2_253,Archaea,1233604.0,49.85,18.6,Uncurated genome,near complete,n_middle,0.4556580420762222,Archaea
SR-VP_05_06_2024_N_middle_maxbin2_225,Bacteria,4476166.0,61.83,128.39,Uncurated genome,near complete,n_middle,2.3875689679600587,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_392,"Nitrospirae, Bacteria",3972941.0,57.06,21.56,Uncurated genome,near complete,n_middle,0.6033362073978625,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_31678,"Methanomicrobiales, Methanomicrobia, Euryarchaeota, Archaea",1319102.0,56.55,4.67,Uncurated genome,partial,n_middle,-0.9263444669621277,Archaea
SR-VP_05_06_2024_N_middle_metabat2_4173,"Chloroflexi, Bacteria",4346882.0,49.84,7.0,Uncurated genome,near complete,n_middle,-0.5215933895876204,Bacteria
SR-VP_05_06_2024_N_middle_Jupiter_mini-Borg_36_5,"Borg, ECE",4039.0,35.95,4.89,Uncurated genome,partial,n_middle,-0.8803112351561531,Borg
SR-VP_05_06_2024_N_middle_Jupiter_mini-Borg_35_3,"Borg, ECE",9653.0,35.1,2.74,Uncurated genome,partial,n_middle,-1.4595456182429547,Borg
SR-VP_05_06_2024_N_middle_Jupiter_mini-Borg_34_3,"Cobalt_Borg_SR-VP_9_9_2021_49_3B_1_65m_curated, Cobalt, Borg, ECE",1363.0,34.41,2.93,Uncurated genome,partial,n_middle,-1.3925011156139575,Borg
SR-VP_05_06_2024_N_middle_Jupiter_mini-Borg_36_4,"Borg, ECE",6023.0,35.91,2.82,Uncurated genome,partial,n_middle,-1.4307666536929113,Borg
SR-VP_05_06_2024_N_middle_Jupiter_mini-Borg_34_224,"Borg, ECE",52030.0,34.46,224.0,Uncurated genome,partial,n_middle,2.944142513212106,Borg
SR-VP_05_06_2024_N_middle_Jupiter_mini-Borg_33_7,"Borg, ECE",102456.0,32.86,6.98,Uncurated genome,partial,n_middle,-0.5244546218686523,Borg
SR-VP_05_06_2024_N_middle_vamb_9280,"Gallionellales, Betaproteobacteria, Proteobacteria, Bacteria",3214248.0,57.0,45.38,Uncurated genome,near complete,n_middle,1.3475679407087622,Bacteria
SR-VP_05_06_2024_N_middle_vamb_8641,Archaea,881482.0,57.61,6.01,Uncurated genome,partial,n_middle,-0.6740787900958174,Archaea
SR-VP_05_06_2024_N_middle_vamb_8613_sub,Archaea,1037955.0,50.89,10.88,Uncurated genome,partial,n_middle,-0.08057729721513684,Archaea
SR-VP_05_06_2024_N_middle_metabat2_4154_sub,"Acidobacteria, Bacteria",7416628.0,60.86,6.57,Uncurated genome,near complete,n_middle,-0.5849897061464144,Bacteria
SR-VP_05_06_2024_N_middle_vamb_8132,"Chloroflexi, Bacteria",6377647.0,53.02,16.26,Uncurated genome,near complete,n_middle,0.32120456547673104,Bacteria
SR-VP_05_06_2024_N_middle_vamb_8068,"Bacteroidetes, Bacteria",3838383.0,40.3,8.43,Uncurated genome,near complete,n_middle,-0.33570676662916954,Bacteria
SR-VP_05_06_2024_N_middle_vamb_7980,Bacteria,5142071.0,59.6,13.16,Uncurated genome,near complete,n_middle,0.10967838725423773,Bacteria
SR-VP_05_06_2024_N_middle_vamb_7447_sub,Archaea,1635595.0,47.81,8.82,Uncurated genome,partial,n_middle,-0.2904816686242335,Archaea
SR-VP_05_06_2024_N_middle_vamb_7177,Bacteria,7643541.0,58.86,20.6,Uncurated genome,near complete,n_middle,0.5577875371526018,Bacteria
SR-VP_05_06_2024_N_middle_vamb_7142,Archaea,1806420.0,50.39,25.31,Uncurated genome,partial,n_middle,0.7636960359140992,Archaea
SR-VP_05_06_2024_N_middle_vamb_7023_sub,"Ktedonobacter racemifer, Ktedonobacter, Ktedonobacterales, Ktedonobacteria, Chloroflexi, Bacteria",3773805.0,50.76,6.79,Uncurated genome,partial,n_middle,-0.5520525970723289,Bacteria
SR-VP_05_06_2024_N_middle_vamb_7010,"Bacteroidetes, Bacteria",3440761.0,42.79,6.25,Uncurated genome,near complete,n_middle,-0.6349220748946234,Bacteria
SR-VP_05_06_2024_N_middle_vamb_7008_sub,Archaea,2511965.0,50.33,11.61,Uncurated genome,partial,n_middle,-0.01563674293313344,Archaea
SR-VP_05_06_2024_N_middle_vamb_67910,"Chlamydiales, Chlamydiia, Chlamydiae, Bacteria",1931695.0,46.71,16.1,Uncurated genome,near complete,n_middle,0.31131573334748364,Bacteria
SR-VP_05_06_2024_N_middle_vamb_6444,"Myxococcales, Deltaproteobacteria, Proteobacteria, Bacteria",8167274.0,68.31,10.19,Uncurated genome,near complete,n_middle,-0.1460966914083004,Bacteria
SR-VP_05_06_2024_N_middle_vamb_6392,Bacteria,4974837.0,56.38,96.02,Uncurated genome,near complete,n_middle,2.097052964459861,Bacteria
SR-VP_05_06_2024_N_middle_vamb_6194,"Deltaproteobacteria, Proteobacteria, Bacteria",2560700.0,48.18,41.19,Uncurated genome,near complete,n_middle,1.2506919698050556,Bacteria
SR-VP_05_06_2024_N_middle_vamb_6166,"Nitrospirae, Bacteria",2903351.0,46.81,10.61,Uncurated genome,near complete,n_middle,-0.10570658601704208,Bacteria
SR-VP_05_06_2024_N_middle_vamb_6112,"Gemmatimonadetes, Bacteria",3999290.0,70.19,342.82,Uncurated genome,near complete,n_middle,3.3697019894359777,Bacteria
SR-VP_05_06_2024_N_middle_vamb_6080,"Parcubacteria, Bacteria",1234272.0,60.76,158.28,Uncurated genome,near complete,n_middle,2.59686207787429,Bacteria
SR-VP_05_06_2024_N_middle_vamb_6021,"Alphaproteobacteria, Proteobacteria, Bacteria",7239295.0,64.53,13.13,Uncurated genome,near complete,n_middle,0.10739614967177147,Bacteria
SR-VP_05_06_2024_N_middle_vamb_7494_sub,"Gemmatimonadetes, Bacteria",3827798.0,72.38,27.53,Uncurated genome,near complete,n_middle,0.8477727805115824,Bacteria
SR-VP_05_06_2024_N_middle_Amethyst_Borg_34_3,"SR-VP_9_9_2021_65_4B_1_25m_Amethyst_Borg_complete, Amethyst, Borg, ECE",10342.0,33.6,2.95,Uncurated genome,partial,n_middle,-1.3856983682912052,Borg
SSR-VP_05_06_2024_N_middle_scaffold_11254,ece_26_1334,,,218.23,,,n_middle,2.9180460138479747,ece_26_1334
SR-VP_05_06_2024_N_middle_Aqua-related_Marker_rpL11_33_4,"SR-VP_9_9_2021_65_4B_1_25m_Amethyst_Borg_complete, Amethyst, Borg, ECE",2300.0,32.52,3.8,Uncurated genome,partial,n_middle,-1.1325024719105936,Borg
SR-VP_05_06_2024_N_middle_HMp_plasmid-like_35_7,"methanoperedens_np-b_24_c_2-complete_final_UNK, Euryarchaeota, Archaea",11164.0,35.44,6.74,Uncurated genome,partial,n_middle,-0.559443613718718,Archaea
Oxblood_Borg_SR-VP_05_06_2024_N_middle_33_15_complete,"Borg, ECE",795407.0,33.46,1.0,Auto curated genome,partial,n_middle,-2.4675035386429336,Borg
Pink_Borg_SR-VP_05_06_2024_N_middle_32_23_complete,"Borg, ECE",865351.0,31.88,22.83,Auto curated genome,partial,n_middle,0.6605719218987707,Borg
SR-VP_05_06_2024_N_middle_Black_Borg_32_54,"BLACK-SR-VP_26_10_2019_C_40cm_scaffold_23_FINAL_IR, Black, Borg, ECE",1038709.0,32.31,54.81,Uncurated genome,partial,n_middle,1.5363691204150918,Borg
SR-VP_05_06_2024_N_middle_Oxblood_Borg_33_15,"Borg, ECE",794313.0,33.4,14.6,Uncurated genome,partial,n_middle,0.2135179900713573,Borg
SR-VP_05_06_2024_N_middle_Pink_Borg_32_23,"Borg, ECE",864539.0,31.84,22.86,Uncurated genome,partial,n_middle,0.6618851197237308,Borg
SR-VP_05_06_2024_N_middle_Vermilion_Borg_34_5,"Green_Borg_SRVP_2020_100_cm_2_FINAL-FINAL, Green, Borg, ECE",854543.0,34.03,4.68,Uncurated genome,partial,n_middle,-0.9242054287133783,Borg
SR-VP_05_06_2024_N_middle_vamb_5804,"Acidobacteria, Bacteria",4426644.0,60.23,76.57,Uncurated genome,near complete,n_middle,1.8707018164820983,Bacteria
SR-VP_05_06_2024_N_middle_likely_circ_plasmid_55_10,"Proteobacteria, Bacteria",6677.0,54.9,10.15,Uncurated genome,partial,n_middle,-0.1500298331551373,Bacteria
SR-VP_05_06_2024_N_middle_vamb_5582,"Bacteroidetes, Bacteria",4254023.0,40.28,7.29,Uncurated genome,near complete,n_middle,-0.4809999926223667,Bacteria
SR-VP_05_06_2024_N_middle_vamb_8150_sub,Bacteria,3601470.0,53.02,7.99,Uncurated genome,near complete,n_middle,-0.38931277886475035,Bacteria
SR-VP_05_06_2024_N_middle_vamb_51801_sub,"Acidobacteria, Bacteria",4931768.0,59.14,11.12,Uncurated genome,near complete,n_middle,-0.058758249820497266,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_7842_sub,Bacteria,3298973.0,64.74,5.78,Uncurated genome,near complete,n_middle,-0.7130998559586474,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_7781_sub,Bacteria,5648899.0,60.75,5.59,Uncurated genome,near complete,n_middle,-0.7465242514759258,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_7559_sub,Bacteria,3212851.0,66.2,5.75,Uncurated genome,near complete,n_middle,-0.7183036838336745,Bacteria
