,uniparc_id,original_id,uniparc_version,description,pdb_chain,pdb_id,gmgc_id,mgnify_id,pdb_assembly,database
12798,,MGYP003467906257.pdb.gz,,,,,,MGYP003467906257,,Mgnify
12799,,MGYP001544532945.pdb.gz,,,,,,MGYP001544532945,,Mgnify
12800,,MGYP000027881309.pdb.gz,,,,,,MGYP000027881309,,Mgnify
12801,,MGYP001205316291.pdb.gz,,,,,,MGYP001205316291,,Mgnify
12802,,MGYP003412280632.pdb.gz,,,,,,MGYP003412280632,,Mgnify
12803,,MGYP000084276334.pdb.gz,,,,,,MGYP000084276334,,Mgnify
12804,,MGYP000413489513.pdb.gz,,,,,,MGYP000413489513,,Mgnify
12805,,MGYP000974881758.pdb.gz,,,,,,MGYP000974881758,,Mgnify
12806,,MGYP001126222923.pdb.gz,,,,,,MGYP001126222923,,Mgnify
12807,,MGYP002429443936.pdb.gz,,,,,,MGYP002429443936,,Mgnify
12808,,MGYP000430460415.pdb.gz,,,,,,MGYP000430460415,,Mgnify
12809,,MGYP001564276196.pdb.gz,,,,,,MGYP001564276196,,Mgnify
12810,,MGYP003664919363.pdb.gz,,,,,,MGYP003664919363,,Mgnify
12811,,MGYP001824949227.pdb.gz,,,,,,MGYP001824949227,,Mgnify
12812,,MGYP001427459810.pdb.gz,,,,,,MGYP001427459810,,Mgnify
12813,,MGYP000654510518.pdb.gz,,,,,,MGYP000654510518,,Mgnify
12814,,MGYP002521691491.pdb.gz,,,,,,MGYP002521691491,,Mgnify
12815,,MGYP000016977456.pdb.gz,,,,,,MGYP000016977456,,Mgnify
12816,,MGYP003153192356.pdb.gz,,,,,,MGYP003153192356,,Mgnify
12817,,MGYP003341148792.pdb.gz,,,,,,MGYP003341148792,,Mgnify
12818,,MGYP001323096845.pdb.gz,,,,,,MGYP001323096845,,Mgnify
12819,,MGYP000485688071.pdb.gz,,,,,,MGYP000485688071,,Mgnify
12820,,MGYP002273637136.pdb.gz,,,,,,MGYP002273637136,,Mgnify
12821,,MGYP000987585727.pdb.gz,,,,,,MGYP000987585727,,Mgnify
12822,,MGYP001595574358.pdb.gz,,,,,,MGYP001595574358,,Mgnify
12823,,MGYP001465241305.pdb.gz,,,,,,MGYP001465241305,,Mgnify
12824,,MGYP000942027285.pdb.gz,,,,,,MGYP000942027285,,Mgnify
12825,,MGYP001337929700.pdb.gz,,,,,,MGYP001337929700,,Mgnify
12826,,MGYP003787593437.pdb.gz,,,,,,MGYP003787593437,,Mgnify
12827,,MGYP001799663881.pdb.gz,,,,,,MGYP001799663881,,Mgnify
12828,,MGYP002282270764.pdb.gz,,,,,,MGYP002282270764,,Mgnify
12829,,MGYP001557650533.pdb.gz,,,,,,MGYP001557650533,,Mgnify
12830,,MGYP000871111315.pdb.gz,,,,,,MGYP000871111315,,Mgnify
12831,,MGYP001570113875.pdb.gz,,,,,,MGYP001570113875,,Mgnify
12832,,MGYP000635415163.pdb.gz,,,,,,MGYP000635415163,,Mgnify
12833,,MGYP000753374506.pdb.gz,,,,,,MGYP000753374506,,Mgnify
12834,,MGYP000036504859.pdb.gz,,,,,,MGYP000036504859,,Mgnify
12835,,MGYP001595631360.pdb.gz,,,,,,MGYP001595631360,,Mgnify
12836,,MGYP000303017323.pdb.gz,,,,,,MGYP000303017323,,Mgnify
12837,,MGYP001439158851.pdb.gz,,,,,,MGYP001439158851,,Mgnify
12838,,MGYP002787260102.pdb.gz,,,,,,MGYP002787260102,,Mgnify
12839,,MGYP000479156245.pdb.gz,,,,,,MGYP000479156245,,Mgnify
12840,,MGYP003654807890.pdb.gz,,,,,,MGYP003654807890,,Mgnify
12841,,MGYP003428598688.pdb.gz,,,,,,MGYP003428598688,,Mgnify
12842,,MGYP001427408841.pdb.gz,,,,,,MGYP001427408841,,Mgnify
12843,,MGYP001617390031.pdb.gz,,,,,,MGYP001617390031,,Mgnify
12844,,MGYP003293226900.pdb.gz,,,,,,MGYP003293226900,,Mgnify
12845,,MGYP002524614060.pdb.gz,,,,,,MGYP002524614060,,Mgnify
12846,,MGYP002684114414.pdb.gz,,,,,,MGYP002684114414,,Mgnify
12847,,MGYP000362305105.pdb.gz,,,,,,MGYP000362305105,,Mgnify
12848,,MGYP003648302511.pdb.gz,,,,,,MGYP003648302511,,Mgnify
12849,,MGYP001040872936.pdb.gz,,,,,,MGYP001040872936,,Mgnify
12850,,MGYP001093191153.pdb.gz,,,,,,MGYP001093191153,,Mgnify
12851,,MGYP001412089189.pdb.gz,,,,,,MGYP001412089189,,Mgnify
12852,,MGYP001567927190.pdb.gz,,,,,,MGYP001567927190,,Mgnify
12853,,MGYP000668411875.pdb.gz,,,,,,MGYP000668411875,,Mgnify
12854,,MGYP000921914554.pdb.gz,,,,,,MGYP000921914554,,Mgnify
12855,,MGYP002927592430.pdb.gz,,,,,,MGYP002927592430,,Mgnify
12856,,MGYP003596208273.pdb.gz,,,,,,MGYP003596208273,,Mgnify
12857,,MGYP001064724509.pdb.gz,,,,,,MGYP001064724509,,Mgnify
12858,,MGYP001105220459.pdb.gz,,,,,,MGYP001105220459,,Mgnify
12859,,MGYP000081409239.pdb.gz,,,,,,MGYP000081409239,,Mgnify
12860,,MGYP001156508758.pdb.gz,,,,,,MGYP001156508758,,Mgnify
12861,,MGYP003335166763.pdb.gz,,,,,,MGYP003335166763,,Mgnify
12862,,MGYP003394185509.pdb.gz,,,,,,MGYP003394185509,,Mgnify
12863,,MGYP001611261681.pdb.gz,,,,,,MGYP001611261681,,Mgnify
12864,,MGYP001812049948.pdb.gz,,,,,,MGYP001812049948,,Mgnify
12865,,MGYP001469495842.pdb.gz,,,,,,MGYP001469495842,,Mgnify
12866,,MGYP001061111925.pdb.gz,,,,,,MGYP001061111925,,Mgnify
12867,,MGYP001561027496.pdb.gz,,,,,,MGYP001561027496,,Mgnify
12868,,MGYP001546581012.pdb.gz,,,,,,MGYP001546581012,,Mgnify
12869,,MGYP000426814998.pdb.gz,,,,,,MGYP000426814998,,Mgnify
12870,,MGYP002792364921.pdb.gz,,,,,,MGYP002792364921,,Mgnify
12871,,MGYP001105918511.pdb.gz,,,,,,MGYP001105918511,,Mgnify
12872,,MGYP003287548018.pdb.gz,,,,,,MGYP003287548018,,Mgnify
12873,,MGYP002654616183.pdb.gz,,,,,,MGYP002654616183,,Mgnify
12874,,MGYP000919108105.pdb.gz,,,,,,MGYP000919108105,,Mgnify
12875,,MGYP003152679422.pdb.gz,,,,,,MGYP003152679422,,Mgnify
12876,,MGYP001564981249.pdb.gz,,,,,,MGYP001564981249,,Mgnify
12877,,MGYP001589191666.pdb.gz,,,,,,MGYP001589191666,,Mgnify
12878,,MGYP000488714129.pdb.gz,,,,,,MGYP000488714129,,Mgnify
12879,,MGYP001609044000.pdb.gz,,,,,,MGYP001609044000,,Mgnify
12880,,MGYP001152605757.pdb.gz,,,,,,MGYP001152605757,,Mgnify
12881,,MGYP003995888415.pdb.gz,,,,,,MGYP003995888415,,Mgnify
12882,,MGYP001074715871.pdb.gz,,,,,,MGYP001074715871,,Mgnify
12883,,MGYP001277893135.pdb.gz,,,,,,MGYP001277893135,,Mgnify
12884,,MGYP001082246913.pdb.gz,,,,,,MGYP001082246913,,Mgnify
12885,,MGYP000961710673.pdb.gz,,,,,,MGYP000961710673,,Mgnify
12886,,MGYP001791979146.pdb.gz,,,,,,MGYP001791979146,,Mgnify
12887,,MGYP001614250285.pdb.gz,,,,,,MGYP001614250285,,Mgnify
12888,,MGYP000956151630.pdb.gz,,,,,,MGYP000956151630,,Mgnify
12889,,MGYP001562374970.pdb.gz,,,,,,MGYP001562374970,,Mgnify
12890,,MGYP001209454731.pdb.gz,,,,,,MGYP001209454731,,Mgnify
12891,,MGYP001588361049.pdb.gz,,,,,,MGYP001588361049,,Mgnify
12892,,MGYP001606218419.pdb.gz,,,,,,MGYP001606218419,,Mgnify
12893,,MGYP003949569463.pdb.gz,,,,,,MGYP003949569463,,Mgnify
12894,,MGYP002786530497.pdb.gz,,,,,,MGYP002786530497,,Mgnify
12895,,MGYP003517273416.pdb.gz,,,,,,MGYP003517273416,,Mgnify
12896,,MGYP003145984339.pdb.gz,,,,,,MGYP003145984339,,Mgnify
12897,,MGYP001584238866.pdb.gz,,,,,,MGYP001584238866,,Mgnify
12898,,MGYP001284947749.pdb.gz,,,,,,MGYP001284947749,,Mgnify
12899,,MGYP000860480819.pdb.gz,,,,,,MGYP000860480819,,Mgnify
12900,,MGYP000466171458.pdb.gz,,,,,,MGYP000466171458,,Mgnify
12901,,MGYP003396082900.pdb.gz,,,,,,MGYP003396082900,,Mgnify
12902,,MGYP000150608230.pdb.gz,,,,,,MGYP000150608230,,Mgnify
12903,,MGYP001556992616.pdb.gz,,,,,,MGYP001556992616,,Mgnify
12904,,MGYP003325970423.pdb.gz,,,,,,MGYP003325970423,,Mgnify
12905,,MGYP000034542050.pdb.gz,,,,,,MGYP000034542050,,Mgnify
12906,,MGYP003343850890.pdb.gz,,,,,,MGYP003343850890,,Mgnify
12907,,MGYP001098182984.pdb.gz,,,,,,MGYP001098182984,,Mgnify
12908,,MGYP000431895688.pdb.gz,,,,,,MGYP000431895688,,Mgnify
12909,,MGYP002400665538.pdb.gz,,,,,,MGYP002400665538,,Mgnify
12910,,MGYP000264158687.pdb.gz,,,,,,MGYP000264158687,,Mgnify
12911,,MGYP002725796731.pdb.gz,,,,,,MGYP002725796731,,Mgnify
12912,,MGYP000058829228.pdb.gz,,,,,,MGYP000058829228,,Mgnify
12913,,MGYP000686811705.pdb.gz,,,,,,MGYP000686811705,,Mgnify
12914,,MGYP003318236042.pdb.gz,,,,,,MGYP003318236042,,Mgnify
12915,,MGYP001588247182.pdb.gz,,,,,,MGYP001588247182,,Mgnify
12916,,MGYP001237810049.pdb.gz,,,,,,MGYP001237810049,,Mgnify
12917,,MGYP003381708742.pdb.gz,,,,,,MGYP003381708742,,Mgnify
12918,,MGYP003590616474.pdb.gz,,,,,,MGYP003590616474,,Mgnify
12919,,MGYP001417848658.pdb.gz,,,,,,MGYP001417848658,,Mgnify
12920,,MGYP000517787032.pdb.gz,,,,,,MGYP000517787032,,Mgnify
12921,,MGYP003146188426.pdb.gz,,,,,,MGYP003146188426,,Mgnify
12922,,MGYP000586632671.pdb.gz,,,,,,MGYP000586632671,,Mgnify
12923,,MGYP001614254226.pdb.gz,,,,,,MGYP001614254226,,Mgnify
12924,,MGYP000971387518.pdb.gz,,,,,,MGYP000971387518,,Mgnify
12925,,MGYP001773154278.pdb.gz,,,,,,MGYP001773154278,,Mgnify
12926,,MGYP001627085271.pdb.gz,,,,,,MGYP001627085271,,Mgnify
12927,,MGYP001605673860.pdb.gz,,,,,,MGYP001605673860,,Mgnify
12928,,MGYP001614344242.pdb.gz,,,,,,MGYP001614344242,,Mgnify
12929,,MGYP001146692090.pdb.gz,,,,,,MGYP001146692090,,Mgnify
12930,,MGYP002152824889.pdb.gz,,,,,,MGYP002152824889,,Mgnify
12931,,MGYP003403343566.pdb.gz,,,,,,MGYP003403343566,,Mgnify
12932,,MGYP001142569881.pdb.gz,,,,,,MGYP001142569881,,Mgnify
12933,,MGYP001390946196.pdb.gz,,,,,,MGYP001390946196,,Mgnify
12934,,MGYP000867916456.pdb.gz,,,,,,MGYP000867916456,,Mgnify
12935,,MGYP000789066375.pdb.gz,,,,,,MGYP000789066375,,Mgnify
12936,,MGYP000597848301.pdb.gz,,,,,,MGYP000597848301,,Mgnify
12937,,MGYP001560536587.pdb.gz,,,,,,MGYP001560536587,,Mgnify
12938,,MGYP002393214691.pdb.gz,,,,,,MGYP002393214691,,Mgnify
12939,,MGYP000211540116.pdb.gz,,,,,,MGYP000211540116,,Mgnify
12940,,MGYP000973923513.pdb.gz,,,,,,MGYP000973923513,,Mgnify
12941,,MGYP001154507580.pdb.gz,,,,,,MGYP001154507580,,Mgnify
12942,,MGYP003661855955.pdb.gz,,,,,,MGYP003661855955,,Mgnify
12943,,MGYP001617845600.pdb.gz,,,,,,MGYP001617845600,,Mgnify
12944,,MGYP003146085192.pdb.gz,,,,,,MGYP003146085192,,Mgnify
12945,,MGYP002524532728.pdb.gz,,,,,,MGYP002524532728,,Mgnify
12946,,MGYP001563282452.pdb.gz,,,,,,MGYP001563282452,,Mgnify
12947,,MGYP001806122670.pdb.gz,,,,,,MGYP001806122670,,Mgnify
12948,,MGYP001792718977.pdb.gz,,,,,,MGYP001792718977,,Mgnify
12949,,MGYP003348473347.pdb.gz,,,,,,MGYP003348473347,,Mgnify
12950,,MGYP000677910703.pdb.gz,,,,,,MGYP000677910703,,Mgnify
12951,,MGYP002782639269.pdb.gz,,,,,,MGYP002782639269,,Mgnify
12952,,MGYP002524065553.pdb.gz,,,,,,MGYP002524065553,,Mgnify
12953,,MGYP000417870713.pdb.gz,,,,,,MGYP000417870713,,Mgnify
12954,,MGYP000282912803.pdb.gz,,,,,,MGYP000282912803,,Mgnify
12955,,MGYP001548653357.pdb.gz,,,,,,MGYP001548653357,,Mgnify
12956,,MGYP000260960333.pdb.gz,,,,,,MGYP000260960333,,Mgnify
12957,,MGYP000829915803.pdb.gz,,,,,,MGYP000829915803,,Mgnify
12958,,MGYP001567817088.pdb.gz,,,,,,MGYP001567817088,,Mgnify
12959,,MGYP001569564620.pdb.gz,,,,,,MGYP001569564620,,Mgnify
12960,,MGYP000932438977.pdb.gz,,,,,,MGYP000932438977,,Mgnify
12961,,MGYP003292233108.pdb.gz,,,,,,MGYP003292233108,,Mgnify
12962,,MGYP001245884788.pdb.gz,,,,,,MGYP001245884788,,Mgnify
12963,,MGYP001559375450.pdb.gz,,,,,,MGYP001559375450,,Mgnify
12964,,MGYP003588008407.pdb.gz,,,,,,MGYP003588008407,,Mgnify
12965,,MGYP003232247828.pdb.gz,,,,,,MGYP003232247828,,Mgnify
12966,,MGYP000444475352.pdb.gz,,,,,,MGYP000444475352,,Mgnify
12967,,MGYP001002404680.pdb.gz,,,,,,MGYP001002404680,,Mgnify
12968,,MGYP003348193581.pdb.gz,,,,,,MGYP003348193581,,Mgnify
12969,,MGYP000062643964.pdb.gz,,,,,,MGYP000062643964,,Mgnify
12970,,MGYP000159100512.pdb.gz,,,,,,MGYP000159100512,,Mgnify
12971,,MGYP000216833104.pdb.gz,,,,,,MGYP000216833104,,Mgnify
12972,,MGYP003629701747.pdb.gz,,,,,,MGYP003629701747,,Mgnify
12973,,MGYP001822241985.pdb.gz,,,,,,MGYP001822241985,,Mgnify
12974,,MGYP001607867836.pdb.gz,,,,,,MGYP001607867836,,Mgnify
12975,,MGYP003576852804.pdb.gz,,,,,,MGYP003576852804,,Mgnify
12976,,MGYP000504611429.pdb.gz,,,,,,MGYP000504611429,,Mgnify
12977,,MGYP003151373608.pdb.gz,,,,,,MGYP003151373608,,Mgnify
12978,,MGYP003406050056.pdb.gz,,,,,,MGYP003406050056,,Mgnify
12979,,MGYP000894080620.pdb.gz,,,,,,MGYP000894080620,,Mgnify
12980,,MGYP000731252163.pdb.gz,,,,,,MGYP000731252163,,Mgnify
12981,,MGYP001774997564.pdb.gz,,,,,,MGYP001774997564,,Mgnify
12982,,MGYP000635551686.pdb.gz,,,,,,MGYP000635551686,,Mgnify
12983,,MGYP003411541400.pdb.gz,,,,,,MGYP003411541400,,Mgnify
12984,,MGYP003133294368.pdb.gz,,,,,,MGYP003133294368,,Mgnify
12985,,MGYP001566569181.pdb.gz,,,,,,MGYP001566569181,,Mgnify
12986,,MGYP000409821162.pdb.gz,,,,,,MGYP000409821162,,Mgnify
12987,,MGYP001547675731.pdb.gz,,,,,,MGYP001547675731,,Mgnify
12988,,MGYP003961072545.pdb.gz,,,,,,MGYP003961072545,,Mgnify
12989,,MGYP001039837929.pdb.gz,,,,,,MGYP001039837929,,Mgnify
12990,,MGYP000297072160.pdb.gz,,,,,,MGYP000297072160,,Mgnify
12991,,MGYP000503784812.pdb.gz,,,,,,MGYP000503784812,,Mgnify
12992,,2bsq-assembly1.cif.gz_F FitAB bound to DNA,,FitAB bound to DNA,F,2bsq,,,1,PDB
12993,,8u12-assembly1.cif.gz_B Crystal Structure of Antitoxin Protein Rv0298 of Type II Toxin-antitoxin Systems from Mycobacterium tuberculosis,,Crystal Structure of Antitoxin Protein Rv0298 of Type II Toxin-antitoxin Systems from Mycobacterium tuberculosis,B,8u12,,,1,PDB
12994,,7e4j-assembly1.cif.gz_C X-ray crystal structure of VapB12 antitoxin from mycobacterium tuberculosis in space group P41.,,X-ray crystal structure of VapB12 antitoxin from mycobacterium tuberculosis in space group P41.,C,7e4j,,,1,PDB
12995,,8u12-assembly1.cif.gz_A Crystal Structure of Antitoxin Protein Rv0298 of Type II Toxin-antitoxin Systems from Mycobacterium tuberculosis,,Crystal Structure of Antitoxin Protein Rv0298 of Type II Toxin-antitoxin Systems from Mycobacterium tuberculosis,A,8u12,,,1,PDB
12996,,2bsq-assembly1.cif.gz_E FitAB bound to DNA,,FitAB bound to DNA,E,2bsq,,,1,PDB
12997,,1ea4-assembly1.cif.gz_B TRANSCRIPTIONAL REPRESSOR COPG/22bp dsDNA COMPLEX,,TRANSCRIPTIONAL REPRESSOR COPG/22bp dsDNA COMPLEX,B,1ea4,,,1,PDB
12998,,5x3t-assembly1.cif.gz_G VapBC from Mycobacterium tuberculosis,,VapBC from Mycobacterium tuberculosis,G,5x3t,,,1,PDB
12999,,2ba3-assembly1.cif.gz_B NMR Structure of NikA N-terminal Fragment,,NMR Structure of NikA N-terminal Fragment,B,2ba3,,,1,PDB
13000,,2jxh-assembly1.cif.gz_A Solution Structure of DNA binding domain of Proline Utilization A (PutA) for Psuedomonas putida,,Solution Structure of DNA binding domain of Proline Utilization A (PutA) for Psuedomonas putida,A,2jxh,,,1,PDB
13001,A0A7V0ZHE4,AF-A0A7V0ZHE4-F1-model_v6 HNH endonuclease,,HNH endonuclease,,,,,,UniParc
13002,A0A1G2CHC4,AF-A0A1G2CHC4-F1-model_v6 HNH nuclease domain-containing protein (Fragment),,HNH nuclease domain-containing protein (Fragment),,,,,,UniParc
13003,,MGYP003475352198.pdb.gz,,,,,,MGYP003475352198,,Mgnify
13004,,MGYP000464398808.pdb.gz,,,,,,MGYP000464398808,,Mgnify
13005,,MGYP003477572790.pdb.gz,,,,,,MGYP003477572790,,Mgnify
13006,,MGYP003615971164.pdb.gz,,,,,,MGYP003615971164,,Mgnify
13007,A0A127AVY8,A0A127AVY8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
13008,A0A4E9FH74,"AF-A0A4E9FH74-F1-model_v6 BMA-DIE-1, isoform b",,"BMA-DIE-1, isoform b",,,,,,UniParc
13009,A0A1G6XQF9,AF-A0A1G6XQF9-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13010,A0A1F8Q3J4,AF-A0A1F8Q3J4-F1-model_v6 Rubredoxin-like domain-containing protein,,Rubredoxin-like domain-containing protein,,,,,,UniParc
13011,A0AAD9PPK6,AF-A0AAD9PPK6-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13012,A0A6H1ZLS2,AF-A0A6H1ZLS2-F1-model_v6 ROS/MUCR transcriptional regulator protein,,ROS/MUCR transcriptional regulator protein,,,,,,UniParc
13013,A0A8J2NLK0,AF-A0A8J2NLK0-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13014,A0AAE3C9E3,AF-A0AAE3C9E3-F1-model_v6 HEAT repeat domain-containing protein,,HEAT repeat domain-containing protein,,,,,,UniParc
13015,A0A2T4N394,AF-A0A2T4N394-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
13016,A0A2N2QR45,AF-A0A2N2QR45-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13017,A0A267E0H5,AF-A0A267E0H5-F1-model_v6 C2H2-type domain-containing protein (Fragment),,C2H2-type domain-containing protein (Fragment),,,,,,UniParc
13018,X1TUY0,AF-X1TUY0-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
13019,A0A8D8D1S7,AF-A0A8D8D1S7-F1-model_v6 Zinc finger protein 454 (Fragment),,Zinc finger protein 454 (Fragment),,,,,,UniParc
13020,A0A9D4EF78,AF-A0A9D4EF78-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13021,A0A831VVM0,AF-A0A831VVM0-F1-model_v6 ROS/MUCR transcriptional regulator protein,,ROS/MUCR transcriptional regulator protein,,,,,,UniParc
13022,A0A950UP17,AF-A0A950UP17-F1-model_v6 C2H2-type domain-containing protein (Fragment),,C2H2-type domain-containing protein (Fragment),,,,,,UniParc
13023,A0A7R8CT20,AF-A0A7R8CT20-F1-model_v6 (salmon louse) hypothetical protein,,(salmon louse) hypothetical protein,,,,,,UniParc
13024,A0A7W4CVC7,AF-A0A7W4CVC7-F1-model_v6 MucR family transcriptional regulator,,MucR family transcriptional regulator,,,,,,UniParc
13025,A0A8B8C7L0,AF-A0A8B8C7L0-F1-model_v6 Titin-like,,Titin-like,,,,,,UniParc
13026,K0S0I1,AF-K0S0I1-F1-model_v6 C2H2-type domain-containing protein (Fragment),,C2H2-type domain-containing protein (Fragment),,,,,,UniParc
13027,A0A354TI21,AF-A0A354TI21-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
13028,A0A0C5CAK2,AF-A0A0C5CAK2-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13029,A0A947JFP8,AF-A0A947JFP8-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13030,A0A261GA12,AF-A0A261GA12-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13031,A0A1J1I3S5,"AF-A0A1J1I3S5-F1-model_v6 CLUMA_CG006595, isoform A",,"CLUMA_CG006595, isoform A",,,,,,UniParc
13032,A0A368XQ95,AF-A0A368XQ95-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13033,A0A6P8Z0T3,AF-A0A6P8Z0T3-F1-model_v6 Uncharacterized protein LOC117648039,,Uncharacterized protein LOC117648039,,,,,,UniParc
13034,A0A1I8GER3,AF-A0A1I8GER3-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13035,A0A6V7L2X9,AF-A0A6V7L2X9-F1-model_v6 C2H2-type domain-containing protein (Fragment),,C2H2-type domain-containing protein (Fragment),,,,,,UniParc
13036,A0A9D6PPR3,AF-A0A9D6PPR3-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13037,X0YJT6,AF-X0YJT6-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13038,A0A0K2T3C5,AF-A0A0K2T3C5-F1-model_v6 C2H2-type domain-containing protein (Fragment),,C2H2-type domain-containing protein (Fragment),,,,,,UniParc
13039,A0A482F133,AF-A0A482F133-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13040,A0A8D8Q4B2,AF-A0A8D8Q4B2-F1-model_v6 Zinc finger protein 516,,Zinc finger protein 516,,,,,,UniParc
13041,A0A931Y8A5,AF-A0A931Y8A5-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13042,A0A6P7SDZ5,AF-A0A6P7SDZ5-F1-model_v6 Gastrula zinc finger protein XlCGF48.2 isoform X1,,Gastrula zinc finger protein XlCGF48.2 isoform X1,,,,,,UniParc
13043,A0AAJ7J7V1,AF-A0AAJ7J7V1-F1-model_v6 Uncharacterized protein PFB0765w-like,,Uncharacterized protein PFB0765w-like,,,,,,UniParc
13044,A0A7J3TUP6,AF-A0A7J3TUP6-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13045,A0A1I5RX59,AF-A0A1I5RX59-F1-model_v6 ROS/MUCR transcriptional regulator protein,,ROS/MUCR transcriptional regulator protein,,,,,,UniParc
13046,F4WT30,AF-F4WT30-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13047,A0A0K0FDG8,AF-A0A0K0FDG8-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13048,A0A5J5GIF0,AF-A0A5J5GIF0-F1-model_v6 MucR family transcriptional regulator,,MucR family transcriptional regulator,,,,,,UniParc
13049,A0A956P6U0,AF-A0A956P6U0-F1-model_v6 MucR family transcriptional regulator,,MucR family transcriptional regulator,,,,,,UniParc
13050,A0A3N2DDC0,AF-A0A3N2DDC0-F1-model_v6 ROS/MUCR transcriptional regulator protein,,ROS/MUCR transcriptional regulator protein,,,,,,UniParc
13051,A0A8X6HSA6,AF-A0A8X6HSA6-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13052,A0A8H4QS65,AF-A0A8H4QS65-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13053,A0A2J7R9V7,AF-A0A2J7R9V7-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13054,A0A497FI66,AF-A0A497FI66-F1-model_v6 Helix-turn-helix domain-containing protein,,Helix-turn-helix domain-containing protein,,,,,,UniParc
13055,A0A1B6IG97,AF-A0A1B6IG97-F1-model_v6 C2H2-type domain-containing protein (Fragment),,C2H2-type domain-containing protein (Fragment),,,,,,UniParc
13056,A0A084W3L0,AF-A0A084W3L0-F1-model_v6 Zinc finger protein 595,,Zinc finger protein 595,,,,,,UniParc
13057,A0A1I5R520,AF-A0A1I5R520-F1-model_v6 C2H2-type domain-containing protein,,C2H2-type domain-containing protein,,,,,,UniParc
13058,,MGYP001002420433.pdb.gz,,,,,,MGYP001002420433,,Mgnify
13059,,MGYP000258209345.pdb.gz,,,,,,MGYP000258209345,,Mgnify
13060,,MGYP003950256543.pdb.gz,,,,,,MGYP003950256543,,Mgnify
13061,,MGYP000421475052.pdb.gz,,,,,,MGYP000421475052,,Mgnify
13062,,MGYP001315480348.pdb.gz,,,,,,MGYP001315480348,,Mgnify
13063,,MGYP000108919606.pdb.gz,,,,,,MGYP000108919606,,Mgnify
13064,,MGYP000718714768.pdb.gz,,,,,,MGYP000718714768,,Mgnify
13065,,MGYP001201152424.pdb.gz,,,,,,MGYP001201152424,,Mgnify
13066,,MGYP002527341285.pdb.gz,,,,,,MGYP002527341285,,Mgnify
13067,,MGYP000170862018.pdb.gz,,,,,,MGYP000170862018,,Mgnify
13068,,MGYP002628852367.pdb.gz,,,,,,MGYP002628852367,,Mgnify
13069,,MGYP000974674806.pdb.gz,,,,,,MGYP000974674806,,Mgnify
13070,,MGYP000502848876.pdb.gz,,,,,,MGYP000502848876,,Mgnify
13071,,MGYP000379881994.pdb.gz,,,,,,MGYP000379881994,,Mgnify
13072,,MGYP001626144262.pdb.gz,,,,,,MGYP001626144262,,Mgnify
13073,,MGYP003445767711.pdb.gz,,,,,,MGYP003445767711,,Mgnify
13074,,MGYP001563908485.pdb.gz,,,,,,MGYP001563908485,,Mgnify
13075,,MGYP000052596154.pdb.gz,,,,,,MGYP000052596154,,Mgnify
13076,,MGYP001379918158.pdb.gz,,,,,,MGYP001379918158,,Mgnify
13077,,MGYP001603282717.pdb.gz,,,,,,MGYP001603282717,,Mgnify
13078,,MGYP001563409411.pdb.gz,,,,,,MGYP001563409411,,Mgnify
13079,,MGYP001066642492.pdb.gz,,,,,,MGYP001066642492,,Mgnify
