,host_genome_id,symbiont_genome_id,host_relative_abundance,symbiont_relative_abundance,location,pair_id
397,SR-VP_05_06_2024_N_top.metabat2.29790_sub,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.29790_sub:SR-VP_05_06_2024_ck_bottom.metabat2.9446
398,SR-VP_05_06_2024_N_top.metabat2.29790_sub,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.29790_sub:SR-VP_05_06_2024_ck_bottom.vamb.32333
399,SR-VP_05_06_2024_N_top.metabat2.305,SR-VP_05_06_2024_N_top.vamb.78830,0.018225104,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.305:SR-VP_05_06_2024_N_top.vamb.78830
400,SR-VP_05_06_2024_N_top.metabat2.305,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.018225104,0.12550257,bottom,SR-VP_05_06_2024_N_top.metabat2.305:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
401,SR-VP_05_06_2024_N_top.metabat2.305,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.018225104,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.305:SR-VP_05_06_2024_ck_bottom.metabat2.10564
402,SR-VP_05_06_2024_N_top.metabat2.305,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.018225104,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.305:SR-VP_05_06_2024_ck_bottom.metabat2.12185
403,SR-VP_05_06_2024_N_top.metabat2.305,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.018225104,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.305:SR-VP_05_06_2024_ck_bottom.metabat2.17799
404,SR-VP_05_06_2024_N_top.metabat2.305,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.018225104,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.305:SR-VP_05_06_2024_ck_bottom.metabat2.17911
405,SR-VP_05_06_2024_N_top.metabat2.305,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.018225104,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.305:SR-VP_05_06_2024_ck_bottom.metabat2.230
406,SR-VP_05_06_2024_N_top.metabat2.305,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.018225104,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.305:SR-VP_05_06_2024_ck_bottom.metabat2.3173
407,SR-VP_05_06_2024_N_top.metabat2.305,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.018225104,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.305:SR-VP_05_06_2024_ck_bottom.metabat2.32
408,SR-VP_05_06_2024_N_top.metabat2.305,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.018225104,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.305:SR-VP_05_06_2024_ck_bottom.metabat2.9446
409,SR-VP_05_06_2024_N_top.metabat2.305,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.018225104,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.305:SR-VP_05_06_2024_ck_bottom.vamb.32333
410,SR-VP_05_06_2024_N_top.metabat2.3877,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.0,0.12550257,bottom,SR-VP_05_06_2024_N_top.metabat2.3877:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
411,SR-VP_05_06_2024_N_top.metabat2.3877,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.3877:SR-VP_05_06_2024_ck_bottom.metabat2.10564
412,SR-VP_05_06_2024_N_top.metabat2.3877,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.3877:SR-VP_05_06_2024_ck_bottom.metabat2.12185
413,SR-VP_05_06_2024_N_top.metabat2.3877,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.3877:SR-VP_05_06_2024_ck_bottom.metabat2.17799
414,SR-VP_05_06_2024_N_top.metabat2.3877,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.3877:SR-VP_05_06_2024_ck_bottom.metabat2.17911
415,SR-VP_05_06_2024_N_top.metabat2.3877,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.3877:SR-VP_05_06_2024_ck_bottom.metabat2.230
416,SR-VP_05_06_2024_N_top.metabat2.3877,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.3877:SR-VP_05_06_2024_ck_bottom.metabat2.3173
417,SR-VP_05_06_2024_N_top.metabat2.3877,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.3877:SR-VP_05_06_2024_ck_bottom.metabat2.32
418,SR-VP_05_06_2024_N_top.metabat2.3877,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.3877:SR-VP_05_06_2024_ck_bottom.metabat2.9446
419,SR-VP_05_06_2024_N_top.metabat2.3877,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.3877:SR-VP_05_06_2024_ck_bottom.vamb.32333
420,SR-VP_05_06_2024_N_top.metabat2.55,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.027459783,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.55:SR-VP_05_06_2024_ck_bottom.metabat2.10564
421,SR-VP_05_06_2024_N_top.metabat2.55,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.027459783,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.55:SR-VP_05_06_2024_ck_bottom.metabat2.12185
422,SR-VP_05_06_2024_N_top.metabat2.55,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.027459783,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.55:SR-VP_05_06_2024_ck_bottom.metabat2.17799
423,SR-VP_05_06_2024_N_top.metabat2.55,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.027459783,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.55:SR-VP_05_06_2024_ck_bottom.metabat2.17911
424,SR-VP_05_06_2024_N_top.metabat2.55,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.027459783,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.55:SR-VP_05_06_2024_ck_bottom.metabat2.230
425,SR-VP_05_06_2024_N_top.metabat2.55,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.027459783,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.55:SR-VP_05_06_2024_ck_bottom.metabat2.3173
426,SR-VP_05_06_2024_N_top.metabat2.55,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.027459783,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.55:SR-VP_05_06_2024_ck_bottom.metabat2.32
427,SR-VP_05_06_2024_N_top.metabat2.55,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.027459783,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.55:SR-VP_05_06_2024_ck_bottom.metabat2.9446
428,SR-VP_05_06_2024_N_top.metabat2.55,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.027459783,0.0,bottom,SR-VP_05_06_2024_N_top.metabat2.55:SR-VP_05_06_2024_ck_bottom.vamb.32333
429,SR-VP_05_06_2024_N_top.vamb.17615,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.017629141,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.17615:SR-VP_05_06_2024_ck_bottom.metabat2.12185
430,SR-VP_05_06_2024_N_top.vamb.17615,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.017629141,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.17615:SR-VP_05_06_2024_ck_bottom.metabat2.17799
431,SR-VP_05_06_2024_N_top.vamb.17615,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.017629141,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.17615:SR-VP_05_06_2024_ck_bottom.metabat2.17911
432,SR-VP_05_06_2024_N_top.vamb.17615,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.017629141,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.17615:SR-VP_05_06_2024_ck_bottom.metabat2.230
433,SR-VP_05_06_2024_N_top.vamb.17615,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.017629141,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.17615:SR-VP_05_06_2024_ck_bottom.metabat2.3173
434,SR-VP_05_06_2024_N_top.vamb.17615,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.017629141,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.17615:SR-VP_05_06_2024_ck_bottom.metabat2.32
435,SR-VP_05_06_2024_N_top.vamb.17615,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.017629141,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.17615:SR-VP_05_06_2024_ck_bottom.metabat2.9446
436,SR-VP_05_06_2024_N_top.vamb.17615,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.017629141,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.17615:SR-VP_05_06_2024_ck_bottom.vamb.32333
437,SR-VP_05_06_2024_N_top.vamb.19211,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.015071664,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.19211:SR-VP_05_06_2024_ck_bottom.metabat2.17799
438,SR-VP_05_06_2024_N_top.vamb.19211,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.015071664,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.19211:SR-VP_05_06_2024_ck_bottom.metabat2.17911
439,SR-VP_05_06_2024_N_top.vamb.19211,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.015071664,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.19211:SR-VP_05_06_2024_ck_bottom.metabat2.230
440,SR-VP_05_06_2024_N_top.vamb.19211,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.015071664,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.19211:SR-VP_05_06_2024_ck_bottom.metabat2.3173
441,SR-VP_05_06_2024_N_top.vamb.19211,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.015071664,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.19211:SR-VP_05_06_2024_ck_bottom.metabat2.32
442,SR-VP_05_06_2024_N_top.vamb.19211,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.015071664,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.19211:SR-VP_05_06_2024_ck_bottom.metabat2.9446
443,SR-VP_05_06_2024_N_top.vamb.19211,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.015071664,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.19211:SR-VP_05_06_2024_ck_bottom.vamb.32333
444,SR-VP_05_06_2024_N_top.vamb.26933_sub,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.26933_sub:SR-VP_05_06_2024_ck_bottom.metabat2.17911
445,SR-VP_05_06_2024_N_top.vamb.26933_sub,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.26933_sub:SR-VP_05_06_2024_ck_bottom.metabat2.230
446,SR-VP_05_06_2024_N_top.vamb.26933_sub,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.26933_sub:SR-VP_05_06_2024_ck_bottom.metabat2.3173
447,SR-VP_05_06_2024_N_top.vamb.26933_sub,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.26933_sub:SR-VP_05_06_2024_ck_bottom.metabat2.32
448,SR-VP_05_06_2024_N_top.vamb.26933_sub,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.26933_sub:SR-VP_05_06_2024_ck_bottom.metabat2.9446
449,SR-VP_05_06_2024_N_top.vamb.26933_sub,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.26933_sub:SR-VP_05_06_2024_ck_bottom.vamb.32333
450,SR-VP_05_06_2024_N_top.vamb.42728,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.42728:SR-VP_05_06_2024_ck_bottom.metabat2.230
451,SR-VP_05_06_2024_N_top.vamb.42728,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.42728:SR-VP_05_06_2024_ck_bottom.metabat2.3173
452,SR-VP_05_06_2024_N_top.vamb.42728,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.42728:SR-VP_05_06_2024_ck_bottom.metabat2.32
453,SR-VP_05_06_2024_N_top.vamb.42728,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.42728:SR-VP_05_06_2024_ck_bottom.metabat2.9446
454,SR-VP_05_06_2024_N_top.vamb.42728,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.42728:SR-VP_05_06_2024_ck_bottom.vamb.32333
455,SR-VP_05_06_2024_N_top.vamb.9978_sub,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.9978_sub:SR-VP_05_06_2024_ck_bottom.metabat2.3173
456,SR-VP_05_06_2024_N_top.vamb.9978_sub,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.9978_sub:SR-VP_05_06_2024_ck_bottom.metabat2.32
457,SR-VP_05_06_2024_N_top.vamb.9978_sub,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.9978_sub:SR-VP_05_06_2024_ck_bottom.metabat2.9446
458,SR-VP_05_06_2024_N_top.vamb.9978_sub,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.0,0.0,bottom,SR-VP_05_06_2024_N_top.vamb.9978_sub:SR-VP_05_06_2024_ck_bottom.vamb.32333
459,SR-VP_05_06_2024_ck_bottom.maxbin2.83,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.012661059,0.0,bottom,SR-VP_05_06_2024_ck_bottom.maxbin2.83:SR-VP_05_06_2024_ck_bottom.metabat2.32
460,SR-VP_05_06_2024_ck_bottom.maxbin2.83,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.012661059,0.0,bottom,SR-VP_05_06_2024_ck_bottom.maxbin2.83:SR-VP_05_06_2024_ck_bottom.metabat2.9446
461,SR-VP_05_06_2024_ck_bottom.maxbin2.83,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.012661059,0.0,bottom,SR-VP_05_06_2024_ck_bottom.maxbin2.83:SR-VP_05_06_2024_ck_bottom.vamb.32333
462,SR-VP_05_06_2024_ck_bottom.metabat2.157_sub,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.021460166,0.0,bottom,SR-VP_05_06_2024_ck_bottom.metabat2.157_sub:SR-VP_05_06_2024_ck_bottom.metabat2.9446
463,SR-VP_05_06_2024_ck_bottom.metabat2.157_sub,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.021460166,0.0,bottom,SR-VP_05_06_2024_ck_bottom.metabat2.157_sub:SR-VP_05_06_2024_ck_bottom.vamb.32333
464,SR-VP_05_06_2024_ck_bottom.metabat2.20937_sub,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.10727979,0.0,bottom,SR-VP_05_06_2024_ck_bottom.metabat2.20937_sub:SR-VP_05_06_2024_ck_bottom.vamb.32333
465,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_bottom.concoct.162,0.9406105,0.0,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_bottom.concoct.162
466,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_bottom.maxbin2.141_sub,0.9406105,0.022442631,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_bottom.maxbin2.141_sub
467,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_bottom.metabat2.223,0.9406105,0.0,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_bottom.metabat2.223
468,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_bottom.metabat2.2860,0.9406105,0.0,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_bottom.metabat2.2860
469,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_bottom.metabat2.4173,0.9406105,0.010125974,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_bottom.metabat2.4173
470,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_middle.concoct.40,0.9406105,0.06837314,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_middle.concoct.40
471,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_middle.maxbin2.253,0.9406105,0.1573044,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_middle.maxbin2.253
472,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_middle.metabat2.66,0.9406105,0.09419491,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_middle.metabat2.66
473,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_middle.vamb.23306,0.9406105,0.101610735,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_middle.vamb.23306
474,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_top.concoct.268_sub,0.9406105,0.016687954,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_top.concoct.268_sub
475,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_top.metabat2.22730,0.9406105,0.03423801,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_top.metabat2.22730
476,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_top.metabat2.38630,0.9406105,0.0,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_top.metabat2.38630
477,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_top.metabat2.43498,0.9406105,0.019241897,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_top.metabat2.43498
478,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_top.metabat2.526,0.9406105,0.17260557,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_top.metabat2.526
479,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_top.metabat2.60,0.9406105,0.039006647,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_top.metabat2.60
480,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_top.metabat2.66,0.9406105,0.008018212,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_top.metabat2.66
481,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_top.metabat2.808,0.9406105,0.025225144,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_top.metabat2.808
482,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_top.vamb.31579,0.9406105,0.014427351,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_top.vamb.31579
483,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_top.vamb.67301,0.9406105,0.01879308,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_top.vamb.67301
484,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_N_top.vamb.78830,0.9406105,0.028937353,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_N_top.vamb.78830
485,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.9406105,0.60396487,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
486,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.9406105,0.0,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_ck_bottom.metabat2.10564
487,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.9406105,0.030303156,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_ck_bottom.metabat2.12185
488,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.9406105,0.022463448,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_ck_bottom.metabat2.17799
489,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.9406105,0.0,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_ck_bottom.metabat2.17911
490,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.9406105,0.0073095867,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_ck_bottom.metabat2.230
491,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.9406105,0.0,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_ck_bottom.metabat2.3173
492,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.9406105,0.0,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_ck_bottom.metabat2.32
493,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.9406105,0.0,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_ck_bottom.metabat2.9446
494,SR-VP_05_06_2024_N_bottom.metabat2.1582,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.9406105,0.0,middle,SR-VP_05_06_2024_N_bottom.metabat2.1582:SR-VP_05_06_2024_ck_bottom.vamb.32333
495,SR-VP_05_06_2024_N_middle.metabat2.10552,SR-VP_05_06_2024_N_bottom.maxbin2.141_sub,0.063147366,0.022442631,middle,SR-VP_05_06_2024_N_middle.metabat2.10552:SR-VP_05_06_2024_N_bottom.maxbin2.141_sub
496,SR-VP_05_06_2024_N_middle.metabat2.10552,SR-VP_05_06_2024_N_bottom.metabat2.223,0.063147366,0.0,middle,SR-VP_05_06_2024_N_middle.metabat2.10552:SR-VP_05_06_2024_N_bottom.metabat2.223
497,SR-VP_05_06_2024_N_middle.metabat2.10552,SR-VP_05_06_2024_N_bottom.metabat2.2860,0.063147366,0.0,middle,SR-VP_05_06_2024_N_middle.metabat2.10552:SR-VP_05_06_2024_N_bottom.metabat2.2860
498,SR-VP_05_06_2024_N_middle.metabat2.10552,SR-VP_05_06_2024_N_bottom.metabat2.4173,0.063147366,0.010125974,middle,SR-VP_05_06_2024_N_middle.metabat2.10552:SR-VP_05_06_2024_N_bottom.metabat2.4173
499,SR-VP_05_06_2024_N_middle.metabat2.10552,SR-VP_05_06_2024_N_middle.concoct.40,0.063147366,0.06837314,middle,SR-VP_05_06_2024_N_middle.metabat2.10552:SR-VP_05_06_2024_N_middle.concoct.40
500,SR-VP_05_06_2024_N_middle.metabat2.10552,SR-VP_05_06_2024_N_middle.maxbin2.253,0.063147366,0.1573044,middle,SR-VP_05_06_2024_N_middle.metabat2.10552:SR-VP_05_06_2024_N_middle.maxbin2.253
501,SR-VP_05_06_2024_N_middle.metabat2.10552,SR-VP_05_06_2024_N_middle.metabat2.66,0.063147366,0.09419491,middle,SR-VP_05_06_2024_N_middle.metabat2.10552:SR-VP_05_06_2024_N_middle.metabat2.66
502,SR-VP_05_06_2024_N_middle.metabat2.10552,SR-VP_05_06_2024_N_middle.vamb.23306,0.063147366,0.101610735,middle,SR-VP_05_06_2024_N_middle.metabat2.10552:SR-VP_05_06_2024_N_middle.vamb.23306
503,SR-VP_05_06_2024_N_middle.metabat2.10552,SR-VP_05_06_2024_N_top.concoct.268_sub,0.063147366,0.016687954,middle,SR-VP_05_06_2024_N_middle.metabat2.10552:SR-VP_05_06_2024_N_top.concoct.268_sub
504,SR-VP_05_06_2024_N_middle.metabat2.10552,SR-VP_05_06_2024_N_top.metabat2.22730,0.063147366,0.03423801,middle,SR-VP_05_06_2024_N_middle.metabat2.10552:SR-VP_05_06_2024_N_top.metabat2.22730
505,SR-VP_05_06_2024_N_middle.metabat2.10552,SR-VP_05_06_2024_N_top.metabat2.38630,0.063147366,0.0,middle,SR-VP_05_06_2024_N_middle.metabat2.10552:SR-VP_05_06_2024_N_top.metabat2.38630
506,SR-VP_05_06_2024_N_middle.metabat2.10552,SR-VP_05_06_2024_N_top.metabat2.43498,0.063147366,0.019241897,middle,SR-VP_05_06_2024_N_middle.metabat2.10552:SR-VP_05_06_2024_N_top.metabat2.43498
507,SR-VP_05_06_2024_N_middle.metabat2.10552,SR-VP_05_06_2024_N_top.metabat2.526,0.063147366,0.17260557,middle,SR-VP_05_06_2024_N_middle.metabat2.10552:SR-VP_05_06_2024_N_top.metabat2.526
508,SR-VP_05_06_2024_N_middle.metabat2.10552,SR-VP_05_06_2024_N_top.metabat2.60,0.063147366,0.039006647,middle,SR-VP_05_06_2024_N_middle.metabat2.10552:SR-VP_05_06_2024_N_top.metabat2.60
509,SR-VP_05_06_2024_N_middle.metabat2.10552,SR-VP_05_06_2024_N_top.metabat2.66,0.063147366,0.008018212,middle,SR-VP_05_06_2024_N_middle.metabat2.10552:SR-VP_05_06_2024_N_top.metabat2.66
510,SR-VP_05_06_2024_N_middle.metabat2.10552,SR-VP_05_06_2024_N_top.metabat2.808,0.063147366,0.025225144,middle,SR-VP_05_06_2024_N_middle.metabat2.10552:SR-VP_05_06_2024_N_top.metabat2.808
511,SR-VP_05_06_2024_N_middle.metabat2.10552,SR-VP_05_06_2024_N_top.vamb.31579,0.063147366,0.014427351,middle,SR-VP_05_06_2024_N_middle.metabat2.10552:SR-VP_05_06_2024_N_top.vamb.31579
